source,title,author,price,tags,image,url,ai_caption,primary_hex,primary_descriptor,ai_palette,image_confidence
Lapa Ninja (Post),Luis Bizarro,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/bizarro-thumb.webp,https://www.lapa.ninja/post/bizarro/,Minimalist portfolio showcasing a neutral palette with a clean layout and striking imagery.,,neutral,"[""#ffffff"", ""#000000"", ""#f0f0f0"", ""#cccccc""]",0.5
Lapa Ninja (Post),NYBG,OUTDOORS TRAVEL,,,https://cdn.lapa.ninja/assets/images/1x/nybg-thumb.webp,https://www.lapa.ninja/post/nybg/,Serene outdoor travel site with a natural palette and spacious layout.,,earthy green,"[""#4caf50"", ""#a5d6a7"", ""#ffffff"", ""#c8e6c9""]",0.5
Lapa Ninja (Post),SLOT,APP,,,https://cdn.lapa.ninja/assets/images/1x/slotapp-thumb.webp,https://www.lapa.ninja/post/slotapp/,Minimalist app showcase with a sleek layout and a neutral color tone.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Victoria Heim,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/victoriaheim-thumb.webp,https://www.lapa.ninja/post/victoriaheim/,Minimalist portfolio showcasing a serene mood with a clean layout and soft color tones.,,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Glyphy,DESIGN TOOLS,,,https://cdn.lapa.ninja/assets/images/1x/glyphy-2-thumb.webp,https://www.lapa.ninja/post/glyphy-2/,Minimalist design tool showcase with a clean layout and neutral tones.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Patch,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/thepatchsystem-thumb.webp,https://www.lapa.ninja/post/thepatchsystem/,"Minimalist layout with a neutral tone, featuring a clean design and subtle visual elements.",,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Stenger Bike,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/stenger-bike-thumb.webp,https://www.lapa.ninja/post/stenger-bike/,Minimalist bike showcase with a sleek layout and neutral tones.,,neutral gray,"[""#ffffff"", ""#cccccc"", ""#333333"", ""#000000""]",0.5
Lapa Ninja (Post),Unfold,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/unfold-3-thumb.webp,https://www.lapa.ninja/post/unfold-3/,"Minimalist design with a serene mood, featuring a clean layout and soft color tones.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Holograph,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/holograph-thumb.webp,https://www.lapa.ninja/post/holograph/,"Futuristic design with a vibrant color scheme and a clean, minimal layout.",,vibrant,"[""#ff007f"", ""#00ffcc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Huy Nguyen,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/huyng-thumb.webp,https://www.lapa.ninja/post/huyng/,Minimalist portfolio showcasing a serene mood with a neutral color palette and clean layout.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Amina Muaddi,FASHION,,,https://cdn.lapa.ninja/assets/images/1x/aminamuaddi-thumb.webp,https://www.lapa.ninja/post/aminamuaddi/,Chic fashion post featuring a warm beige palette and elegant layout.,,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#fff8dc"", ""#e0cda9""]",0.5
Lapa Ninja (Post),Buy Me a Coffee,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/buymeacoffee-thumb.webp,https://www.lapa.ninja/post/buymeacoffee/,"Minimalist layout with a warm beige tone, inviting coffee-themed design elements.",,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#fff8dc"", ""#deb887""]",0.5
Lapa Ninja (Post),SupClub,EVENT,,,https://cdn.lapa.ninja/assets/images/1x/supclub-thumb.webp,https://www.lapa.ninja/post/supclub/,Energetic event platform with vibrant colors and a dynamic layout.,,bright and lively,"[""#ff5733"", ""#33c1ff"", ""#ffcc00"", ""#4caf50""]",0.5
Lapa Ninja (Post),ERL Clothing,FASHION,,,https://cdn.lapa.ninja/assets/images/1x/erl-thumb.webp,https://www.lapa.ninja/post/erl/,Trendy streetwear showcase with a vibrant color palette and dynamic layout.,,vibrant,"[""#ff5733"", ""#33c1ff"", ""#ff33a1"", ""#f4ff33""]",0.5
Lapa Ninja (Post),Jan AI,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/jan-ai-thumb.webp,https://www.lapa.ninja/post/jan-ai/,Minimalist AI showcase with a neutral tone and clean layout emphasizing simplicity.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),ListenUp!,ARTIFICIAL INTELLIGENCE,,,https://cdn.lapa.ninja/assets/images/1x/listenup-thumb.webp,https://www.lapa.ninja/post/listenup/,"Minimalist design with a neutral tone, featuring a clean layout and subtle visual elements.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#cccccc"", ""#999999""]",0.5
Lapa Ninja (Post),THE MERGE,EVENT,,,https://cdn.lapa.ninja/assets/images/1x/merge-thumb.webp,https://www.lapa.ninja/post/merge/,"Minimalist design with a neutral tone, featuring a clean layout and subtle imagery.",,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Moxie Strategies,CORPORATE,,,https://cdn.lapa.ninja/assets/images/1x/moxie-strategies-thumb.webp,https://www.lapa.ninja/post/moxie-strategies/,"Corporate strategy site with a clean layout and neutral tones, emphasizing professionalism.",,neutral tones,"[""#f0f0f0"", ""#cccccc"", ""#333333"", ""#ffffff""]",0.5
Lapa Ninja (Post),Flux Academy,COURSE,,,https://cdn.lapa.ninja/assets/images/1x/flux-academy-2-thumb.webp,https://www.lapa.ninja/post/flux-academy-2/,Modern educational site with a clean layout and a vibrant color scheme.,,bright and engaging,"[""#ffffff"", ""#f0f4f8"", ""#4a90e2"", ""#50e3c2""]",0.5
Lapa Ninja (Post),Nord Quantique,TECHNOLOGY,,,https://cdn.lapa.ninja/assets/images/1x/nordquantique-thumb.webp,https://www.lapa.ninja/post/nordquantique/,Futuristic tech showcase with a sleek layout and a cool color tone.,,cool gray,"[""#cccccc"", ""#999999"", ""#333333"", ""#ffffff""]",0.5
Lapa Ninja (Post),Adùn,FOOD DRINKS,,,https://cdn.lapa.ninja/assets/images/1x/getadun-thumb.webp,https://www.lapa.ninja/post/getadun/,"Inviting food and drink post with warm tones and a clean, minimal layout.",,warm beige,"[""#f5f5dc"", ""#d2b48c"", ""#fff8dc"", ""#deb887""]",0.5
Lapa Ninja (Post),Inkfish,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/inkfishnyc-thumb.webp,https://www.lapa.ninja/post/inkfishnyc/,Modern design showcase with a clean layout and a neutral color tone.,,neutral gray,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Penpot,DESIGN TOOLS,,,https://cdn.lapa.ninja/assets/images/1x/penpot-thumb.webp,https://www.lapa.ninja/post/penpot/,Minimalist design tool page with a clean layout and neutral color tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#999999""]",0.5
Lapa Ninja (Post),PUBLIC SERV-CE,FASHION,,,https://cdn.lapa.ninja/assets/images/1x/publicserv-ce-thumb.webp,https://www.lapa.ninja/post/publicserv-ce/,"Modern design with a vibrant color palette and a clean, minimal layout.",,bright and energetic,"[""#ff6f61"", ""#6b5b95"", ""#88b04b"", ""#f7cac9""]",0.5
Lapa Ninja (Post),Artemii Lebedev,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/artemiilebedev-3-thumb.webp,https://www.lapa.ninja/post/artemiilebedev-3/,Minimalist portfolio showcasing a modern aesthetic with a neutral color tone and clean layout.,,neutral,"[""#ffffff"", ""#000000"", ""#cccccc"", ""#f0f0f0""]",0.5
Lapa Ninja (Post),Present Space,CULTURE,,,https://cdn.lapa.ninja/assets/images/1x/presentspace-thumb.webp,https://www.lapa.ninja/post/presentspace/,"Minimalist design with a serene atmosphere, featuring a soft color palette and spacious layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Mobbin,PRODUCTIVITY,,,https://cdn.lapa.ninja/assets/images/1x/mobbin-thumb.webp,https://www.lapa.ninja/post/mobbin/,Productivity-focused site with a clean layout and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Heyday,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/heydaystudio-thumb.webp,https://www.lapa.ninja/post/heydaystudio/,"Minimalist design with a serene mood, featuring a soft color palette and clean layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Bemo,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/bemo-thumb.webp,https://www.lapa.ninja/post/bemo/,"Minimalist design with a serene mood, featuring a soft color palette and spacious layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Afina,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/afina-thumb.webp,https://www.lapa.ninja/post/afina/,Minimalist eCommerce layout with a neutral tone and clean design elements.,,neutral,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Work is Play,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/workisplay-thumb.webp,https://www.lapa.ninja/post/workisplay/,"Playful design showcasing vibrant colors and a dynamic layout, emphasizing creativity.",,bright and playful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ffcc66""]",0.5
Lapa Ninja (Post),Daylight Computer,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/daylightcomputer-thumb.webp,https://www.lapa.ninja/post/daylightcomputer/,Minimalist design showcasing a bright and airy workspace with a clean layout.,,bright and airy,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#b3b3b3""]",0.5
Lapa Ninja (Post),Quilt,HARDWARE,,,https://cdn.lapa.ninja/assets/images/1x/quilt-thumb.webp,https://www.lapa.ninja/post/quilt/,"Minimalist design with a soft, neutral palette and a clean layout emphasizing simplicity.",,soft neutral,"[""#f5f5f5"", ""#e0e0e0"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Bitesized,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/bitesized-thumb.webp,https://www.lapa.ninja/post/bitesized/,Minimalist layout with a warm beige tone and simple visual elements.,,warm beige,"[""#f5f5dc"", ""#e0d6c3"", ""#d9c9a3"", ""#c2b280""]",0.5
Lapa Ninja (Post),Baseline Design,EDUCATION,,,https://cdn.lapa.ninja/assets/images/1x/baselinedesign-thumb.webp,https://www.lapa.ninja/post/baselinedesign/,"Minimalist design post with a clean layout and neutral tones, emphasizing clarity.",,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),specs.berlin,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/specs-berlin-thumb.webp,https://www.lapa.ninja/post/specs-berlin/,Modern e-commerce site with a clean layout and a neutral color palette.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Textla,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/textla-thumb.webp,https://www.lapa.ninja/post/textla/,"Minimalist layout with a neutral tone, featuring clean lines and ample white space.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),SaveDay,PRODUCTIVITY,,,https://cdn.lapa.ninja/assets/images/1x/save-day-2-thumb.webp,https://www.lapa.ninja/post/save-day-2/,Minimalist productivity site with a clean layout and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Circle,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/circleso-2-thumb.webp,https://www.lapa.ninja/post/circleso-2/,"Minimalist design with a serene mood, featuring soft tones and circular elements.",,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Figdam,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/figdam-thumb.webp,https://www.lapa.ninja/post/figdam/,Minimalist SaaS interface with a neutral tone and clean layout.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),ToyFight,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/toyfight-2-thumb.webp,https://www.lapa.ninja/post/toyfight-2/,"Playful design with vibrant colors and a whimsical layout, featuring engaging visuals.",,bright and playful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ffccff""]",0.5
Lapa Ninja (Post),ApeFest 2024 in Lisbon,EVENT,,,https://cdn.lapa.ninja/assets/images/1x/apefest-thumb.webp,https://www.lapa.ninja/post/apefest/,"Vibrant event page with a lively atmosphere and engaging layout, featuring bold colors.",,lively,"[""#ff5733"", ""#33c1ff"", ""#ffcc00"", ""#4caf50""]",0.5
Lapa Ninja (Post),Tobias van Schneider,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/vanschneider-2-thumb.webp,https://www.lapa.ninja/post/vanschneider-2/,Minimalist portfolio showcasing a modern aesthetic with a neutral color palette and clean layout.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Venga,FINANCE,,,https://cdn.lapa.ninja/assets/images/1x/venga-thumb.webp,https://www.lapa.ninja/post/venga/,"Minimalist finance site with a clean layout and neutral tones, emphasizing clarity.",,neutral tones,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Shoez Gallery,FASHION,,,https://cdn.lapa.ninja/assets/images/1x/shoezgallery-thumb.webp,https://www.lapa.ninja/post/shoezgallery/,Stylish gallery showcasing footwear with a modern layout and neutral tones.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#cccccc""]",0.5
Lapa Ninja (Post),Nick Velten,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/nickvelten-thumb.webp,https://www.lapa.ninja/post/nickvelten/,Minimalist portfolio showcasing a clean layout with neutral tones and subtle elegance.,,neutral tones,"[""#ffffff"", ""#f0f0f0"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Fruitful,FINANCE,,,https://cdn.lapa.ninja/assets/images/1x/fruitful-thumb.webp,https://www.lapa.ninja/post/fruitful/,"Minimalist layout with a fresh, vibrant tone and a focus on fruit imagery.",,fresh green,"[""#4caf50"", ""#ffeb3b"", ""#ffffff"", ""#8bc34a""]",0.5
Lapa Ninja (Post),Equals,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/equals-thumb.webp,https://www.lapa.ninja/post/equals/,Minimalist SaaS site with a clean layout and a neutral color tone.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Six Socks Studio,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/sixsocks-thumb.webp,https://www.lapa.ninja/post/sixsocks/,Playful studio showcase with a vibrant color palette and engaging layout.,,bright and playful,"[""#ffcc00"", ""#ff6699"", ""#66ccff"", ""#ffcc66""]",0.5
Lapa Ninja (Post),Agora,ILLUSTRATION,,,https://cdn.lapa.ninja/assets/images/1x/agora-thumb.webp,https://www.lapa.ninja/post/agora/,"Minimalist design with a serene mood, featuring a soft color palette and spacious layout.",,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Dovetail,SAAS,,,https://cdn.lapa.ninja/assets/images/1x/dovetail-3-thumb.webp,https://www.lapa.ninja/post/dovetail-3/,Minimalist SaaS interface with a clean layout and neutral tones.,,neutral gray,"[""#f0f0f0"", ""#ffffff"", ""#cccccc"", ""#333333""]",0.5
Lapa Ninja (Post),Jackson Holcomb,CORPORATE,,,https://cdn.lapa.ninja/assets/images/1x/jacksonholcomb-thumb.webp,https://www.lapa.ninja/post/jacksonholcomb/,"Minimalist layout with a neutral tone, featuring a clean design and subtle imagery.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#cccccc""]",0.5
Lapa Ninja (Post),Latus,HEALTH FITNESS,,,https://cdn.lapa.ninja/assets/images/1x/latusbio-thumb.webp,https://www.lapa.ninja/post/latusbio/,Energetic health-focused layout with a vibrant color scheme and dynamic imagery.,,bright and energetic,"[""#ffcc00"", ""#ff5733"", ""#33ccff"", ""#ffffff""]",0.5
Lapa Ninja (Post),Crazy Creative,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/crazycreative-thumb.webp,https://www.lapa.ninja/post/crazycreative/,Playful and creative layout with vibrant colors and dynamic elements.,,bright and playful,"[""#ff6f61"", ""#6b5b95"", ""#88b04b"", ""#f7cac9""]",0.5
Lapa Ninja (Post),Valarlabs,HEALTH FITNESS,,,https://cdn.lapa.ninja/assets/images/1x/valarlabs-thumb.webp,https://www.lapa.ninja/post/valarlabs/,Energetic health and fitness site with a vibrant palette and dynamic layout.,,bright and energetic,"[""#ff5733"", ""#33ff57"", ""#3357ff"", ""#f1c40f""]",0.5
Lapa Ninja (Post),lyon béton,ECOMMERCE,,,https://cdn.lapa.ninja/assets/images/1x/lyon-beton-thumb.webp,https://www.lapa.ninja/post/lyon-beton/,Industrial aesthetic with a neutral palette and minimalist layout emphasizing concrete textures.,,neutral gray,"[""#b0b0b0"", ""#d3d3d3"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),thingness.world,ILLUSTRATION,,,https://cdn.lapa.ninja/assets/images/1x/thingness-thumb.webp,https://www.lapa.ninja/post/thingness/,"Minimalist site with a serene mood, featuring a soft color palette and clean layout.",,soft neutral,"[""#f0f0f0"", ""#d9d9d9"", ""#ffffff"", ""#cccccc""]",0.5
Lapa Ninja (Post),Sneha Sanksar,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/snehasanks-thumb.webp,https://www.lapa.ninja/post/snehasanks/,Minimalist portfolio layout with a neutral tone and clean design elements.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),Integrated Reasoning,TECHNOLOGY,,,https://cdn.lapa.ninja/assets/images/1x/integrated-reasoning-thumb.webp,https://www.lapa.ninja/post/integrated-reasoning/,"Neutral layout with a subdued color palette, emphasizing clarity and simplicity.",,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Liqium,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/liqium-thumb.webp,https://www.lapa.ninja/post/liqium/,"Minimalist design with a serene mood, featuring a soft color palette and spacious layout.",,soft neutral,"[""#f0f0f0"", ""#ffffff"", ""#d9d9d9"", ""#bfbfbf""]",0.5
Lapa Ninja (Post),Local Studio,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/localstudio-thumb.webp,https://www.lapa.ninja/post/localstudio/,Minimalist studio showcase with a neutral palette and clean layout.,,neutral gray,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Bryn Taylor,PORTFOLIO,,,https://cdn.lapa.ninja/assets/images/1x/bryntaylor-2-thumb.webp,https://www.lapa.ninja/post/bryntaylor-2/,Minimalist portfolio showcasing a serene layout with a neutral color tone.,,neutral,"[""#ffffff"", ""#f0f0f0"", ""#e0e0e0"", ""#d0d0d0""]",0.5
Lapa Ninja (Post),HOVN STUDIOS,STUDIO,,,https://cdn.lapa.ninja/assets/images/1x/hovnstudios-thumb.webp,https://www.lapa.ninja/post/hovnstudios/,Minimalist studio showcase with a neutral palette and clean layout.,,neutral tones,"[""#f0f0f0"", ""#cccccc"", ""#ffffff"", ""#000000""]",0.5
Lapa Ninja (Post),Ballet De Marseille,CORPORATE,,,https://cdn.lapa.ninja/assets/images/1x/ballet-de-marseille-thumb.webp,https://www.lapa.ninja/post/ballet-de-marseille/,Elegant ballet showcase with a soft color palette and minimalistic layout.,,soft neutral,"[""#f0e5d8"", ""#d9c6b2"", ""#b5a99a"", ""#eae1d2""]",0.5
Lapa Ninja (Post),Taxfix,FINTECH,,,https://cdn.lapa.ninja/assets/images/1x/taxfix-thumb.webp,https://www.lapa.ninja/post/taxfix/,Clean fintech interface with a modern layout and a neutral color tone.,,neutral gray,"[""#f5f5f5"", ""#ffffff"", ""#000000"", ""#e0e0e0""]",0.5
Lapa Ninja (Post),Arcade Labs,AGENCY,,,https://cdn.lapa.ninja/assets/images/1x/arcade-thumb.webp,https://www.lapa.ninja/post/arcade/,Playful tech showcase with vibrant colors and a grid layout emphasizing interactivity.,,bright and playful,"[""#ff5733"", ""#33c1ff"", ""#ffcc00"", ""#4caf50""]",0.5
Lapa Ninja (Post),Sock,APP,,,https://cdn.lapa.ninja/assets/images/1x/sock-thumb.webp,https://www.lapa.ninja/post/sock/,Minimalist design showcasing a playful sock with a light and airy layout.,,light and playful,"[""#f0f0f0"", ""#ffffff"", ""#e0e0e0"", ""#c0c0c0""]",0.5
Lapa Ninja (Post),Augen,WEARABLE,,,https://cdn.lapa.ninja/assets/images/1x/augen-thumb.webp,https://www.lapa.ninja/post/augen/,"Minimalist design with a neutral tone and clean layout, emphasizing simplicity.",,neutral,"[""#ffffff"", ""#f0f0f0"", ""#000000"", ""#cccccc""]",0.5
Lapa Ninja (Post),FlowFest,EVENT,,,https://cdn.lapa.ninja/assets/images/1x/flowfest-thumb.webp,https://www.lapa.ninja/post/flowfest/,Energetic event page with vibrant colors and a dynamic layout emphasizing flow.,,vibrant,"[""#ff5733"", ""#33ff57"", ""#3357ff"", ""#f1c40f""]",0.5
