source,title,url,image,dominant_colors,color_weights,primary_hex,primary_descriptor,elements,mood_keywords,confidence
Lapa Ninja (Post),Leonid Kostetskyi,https://www.lapa.ninja/post/leonidkostetskyi/,https://cdn.lapa.ninja/assets/images/1x/leonidkostetskyi-thumb.webp,"[""#fbf9f4"", ""#080709""]","{""#fbf9f4"": 0.8644, ""#080709"": 0.062}",#fbf9f4,light neutral,"large typography, icon list, feature list, rounded buttons, grid layout, pricing cards","creative, artistic, modern",0.75
Lapa Ninja (Post),Epicurrence,https://www.lapa.ninja/post/epicurrence-2021/,https://cdn.lapa.ninja/assets/images/1x/epicurrence-2021-thumb.webp,"[""#020201"", ""#87a5aa""]","{""#020201"": 0.586, ""#87a5aa"": 0.2174}",#020201,dark neutral,"large typography, sidebar, video background, footer, avatar, split screen","cool, modern, creative",0.75
Lapa Ninja (Post),Club local,https://www.lapa.ninja/post/clublocal/,https://cdn.lapa.ninja/assets/images/1x/clublocal-thumb.webp,"[""#e3e4ea"", ""#0c0c0c""]","{""#e3e4ea"": 0.4858, ""#0c0c0c"": 0.2933}",#e3e4ea,light muted blue,"large typography, sidebar, grid layout, single column, form, video background","minimal, modern, creative",0.74
Lapa Ninja (Post),Makeshift Brooklyn,https://www.lapa.ninja/post/makeshiftbk/,https://cdn.lapa.ninja/assets/images/1x/makeshiftbk-thumb.webp,"[""#e7b942"", ""#2c2a27""]","{""#e7b942"": 0.491, ""#2c2a27"": 0.1792}",#e7b942,bright orange,"sidebar, video background, split screen, grid layout, footer, large typography","modern, professional, artistic",0.75
Lapa Ninja (Post),Ljubicic Tennis Academy,https://www.lapa.ninja/post/ljubicicacademy/,https://cdn.lapa.ninja/assets/images/1x/ljubicicacademy-thumb.webp,"[""#202825"", ""#fefefd""]","{""#202825"": 0.3533, ""#fefefd"": 0.2937}",#202825,dark muted green,"sidebar, split screen, large typography, video background, feature list, two-column layout","professional, modern, serious",0.68
Lapa Ninja (Post),Section Cut,https://www.lapa.ninja/post/sectioncut/,https://cdn.lapa.ninja/assets/images/1x/sectioncut-thumb.webp,"[""#eff0f0"", ""#020202""]","{""#eff0f0"": 0.8253, ""#020202"": 0.119}",#eff0f0,light neutral,"pricing cards, large typography, sidebar, data table, split screen, grid layout","professional, creative, friendly",0.75
Lapa Ninja (Post),Hyphen,https://www.lapa.ninja/post/usehyphen/,https://cdn.lapa.ninja/assets/images/1x/usehyphen-thumb.webp,"[""#17211e"", ""#6e6455""]","{""#17211e"": 0.2713, ""#6e6455"": 0.254}",#17211e,dark muted teal,"grid layout, rounded buttons, footer, sidebar, feature list, large typography","modern, professional, futuristic",0.64
Lapa Ninja (Post),K72 Agency,https://www.lapa.ninja/post/k72/,https://cdn.lapa.ninja/assets/images/1x/k72-thumb.webp,"[""#121214"", ""#ffffff""]","{""#121214"": 0.363, ""#ffffff"": 0.3274}",#121214,dark neutral,"sidebar, grid layout, video background, search bar, form, avatar","modern, professional, minimal",0.68
Lapa Ninja (Post),Kazuki Noda,https://www.lapa.ninja/post/kazukinoda/,https://cdn.lapa.ninja/assets/images/1x/kazukinoda-thumb.webp,"[""#e3ddd5"", ""#7f91a7""]","{""#e3ddd5"": 0.8651, ""#7f91a7"": 0.0922}",#e3ddd5,light muted orange,"large typography, grid layout, form, two-column layout, sidebar, pricing cards","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Media.Monks,https://www.lapa.ninja/post/media-monks/,https://cdn.lapa.ninja/assets/images/1x/media-monks-thumb.webp,"[""#e9e8e4"", ""#06232c""]","{""#e9e8e4"": 0.6426, ""#06232c"": 0.1751}",#e9e8e4,light muted yellow,"large typography, sidebar, logo, two-column layout, grid layout, feature list","modern, futuristic, minimal",0.75
Lapa Ninja (Post),Lucas Mesa Gouiffes,https://www.lapa.ninja/post/lucasmesagouiffes/,https://cdn.lapa.ninja/assets/images/1x/lucasmesagouiffes-thumb.webp,"[""#000000"", ""#1f1114""]","{""#000000"": 0.8737, ""#1f1114"": 0.089}",#000000,dark neutral,"large typography, grid layout, video background, feature list, rounded buttons, footer","creative, professional, friendly",0.75
Lapa Ninja (Post),twelveNYC,https://www.lapa.ninja/post/twelvenyc/,https://cdn.lapa.ninja/assets/images/1x/twelvenyc-thumb.webp,"[""#f7f5ea"", ""#9f9e99""]","{""#f7f5ea"": 0.4946, ""#9f9e99"": 0.273}",#f7f5ea,light neutral,"pricing cards, sidebar, large typography, rounded buttons, video background, feature list","professional, artistic, bold",0.75
Lapa Ninja (Post),Cliphire,https://www.lapa.ninja/post/cliphire/,https://cdn.lapa.ninja/assets/images/1x/cliphire-thumb.webp,"[""#fcfcfd""]","{""#fcfcfd"": 0.9014}",#fcfcfd,light neutral,"grid layout, rounded buttons, split screen, sidebar, avatar, pricing cards","professional, minimal, friendly",0.75
Lapa Ninja (Post),Nobell Foods,https://www.lapa.ninja/post/nobellfoods/,https://cdn.lapa.ninja/assets/images/1x/nobellfoods-thumb.webp,"[""#f9a714"", ""#e3be6a""]","{""#f9a714"": 0.6455, ""#e3be6a"": 0.1583}",#f9a714,bright orange,"sidebar, video background, feature list, large typography, grid layout, footer","modern, minimal, creative",0.75
Lapa Ninja (Post),Palantir IR,https://www.lapa.ninja/post/palantir/,https://cdn.lapa.ninja/assets/images/1x/palantir-thumb.webp,"[""#1f2425"", ""#3c4f45""]","{""#1f2425"": 0.5066, ""#3c4f45"": 0.1697}",#1f2425,dark gray,"grid layout, large typography, video background, sidebar, feature list, top navigation","modern, futuristic, minimal",0.75
Lapa Ninja (Post),Steve Carr,https://www.lapa.ninja/post/stevecarr/,https://cdn.lapa.ninja/assets/images/1x/stevecarr-thumb.webp,"[""#f6f6f5"", ""#c3b394""]","{""#f6f6f5"": 0.6732, ""#c3b394"": 0.0981}",#f6f6f5,light neutral,"sidebar, top navigation, split screen, large typography, video background, card list","modern, professional, creative",0.75
Lapa Ninja (Post),GCG DAO,https://www.lapa.ninja/post/gcgdao/,https://cdn.lapa.ninja/assets/images/1x/gcgdao-thumb.webp,"[""#0e1f30""]","{""#0e1f30"": 0.9012}",#0e1f30,dark bright blue,"large typography, rounded buttons, grid layout, footer, split screen, data table","futuristic, modern, creative",0.75
Lapa Ninja (Post),Felt,https://www.lapa.ninja/post/felt/,https://cdn.lapa.ninja/assets/images/1x/felt-thumb.webp,"[""#3e521e"", ""#eef1ec""]","{""#3e521e"": 0.8284, ""#eef1ec"": 0.1078}",#3e521e,dark bright green,"sidebar, large typography, avatar, search bar, top navigation, footer","cool, friendly, retro",0.75
Lapa Ninja (Post),Bryn Taylor,https://www.lapa.ninja/post/bryntaylor/,https://cdn.lapa.ninja/assets/images/1x/bryntaylor-thumb.webp,"[""#eefcea"", ""#fffdfc""]","{""#eefcea"": 0.3547, ""#fffdfc"": 0.512}",#eefcea,light neutral,"pricing cards, large typography, rounded buttons, grid layout, sidebar, two-column layout","professional, modern, bold",0.68
Lapa Ninja (Post),read.cv,https://www.lapa.ninja/post/read-cv/,https://cdn.lapa.ninja/assets/images/1x/read-cv-thumb.webp,"[""#353535"", ""#191919""]","{""#353535"": 0.3612, ""#191919"": 0.3468}",#353535,dark gray,"grid layout, icon list, feature list, search bar, video background, sidebar","modern, minimal, creative",0.68
Lapa Ninja (Post),BAGGU,https://www.lapa.ninja/post/baggu/,https://cdn.lapa.ninja/assets/images/1x/baggu-thumb.webp,"[""#e9e6e0"", ""#e28748""]","{""#e9e6e0"": 0.5695, ""#e28748"": 0.149}",#e9e6e0,light muted orange,"rounded buttons, grid layout, video background, pricing cards, sidebar, feature list","luxury, cool, bold",0.75
Lapa Ninja (Post),Aura Bora,https://www.lapa.ninja/post/aurabora/,https://cdn.lapa.ninja/assets/images/1x/aurabora-thumb.webp,"[""#f6f3ed"", ""#bfc3c6""]","{""#f6f3ed"": 0.6051, ""#bfc3c6"": 0.2468}",#f6f3ed,light neutral,"pricing cards, sidebar, search bar, feature list, video background, rounded buttons","retro, cool, creative",0.75
Lapa Ninja (Post),Navarra.is,https://www.lapa.ninja/post/navarra/,https://cdn.lapa.ninja/assets/images/1x/navarra-thumb.webp,"[""#ede9e7"", ""#17120f""]","{""#ede9e7"": 0.8813, ""#17120f"": 0.0538}",#ede9e7,light muted orange,"grid layout, large typography, rounded buttons, search bar, sidebar, video background","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Studio Bicyclette,https://www.lapa.ninja/post/studiobicyclette/,https://cdn.lapa.ninja/assets/images/1x/studiobicyclette-thumb.webp,"[""#dddfdc"", ""#fbf7f4""]","{""#dddfdc"": 0.2036, ""#fbf7f4"": 0.7148}",#dddfdc,light gray,"rounded buttons, grid layout, sidebar, large typography, form, pricing cards","minimal, modern, elegant",0.6
Lapa Ninja (Post),Liquid Crystal,https://www.lapa.ninja/post/makebeautifulwork/,https://cdn.lapa.ninja/assets/images/1x/makebeautifulwork-thumb.webp,"[""#000000""]","{""#000000"": 0.9349}",#000000,dark neutral,"large typography, rounded buttons, grid layout, pricing cards, footer, data table","futuristic, modern, minimal",0.75
Lapa Ninja (Post),Evermade,https://www.lapa.ninja/post/evermade/,https://cdn.lapa.ninja/assets/images/1x/evermade-thumb.webp,"[""#fefefe"", ""#242424""]","{""#fefefe"": 0.8661, ""#242424"": 0.0867}",#fefefe,light neutral,"avatar, sidebar, footer, search bar, video background, split screen","professional, modern, minimal",0.75
Lapa Ninja (Post),luge,https://www.lapa.ninja/post/luge/,https://cdn.lapa.ninja/assets/images/1x/luge-thumb.webp,"[""#ffffff"", ""#02fee3""]","{""#ffffff"": 0.7786, ""#02fee3"": 0.1323}",#ffffff,light neutral,"large typography, sidebar, icon list, grid layout, two-column layout, split screen","modern, professional, minimal",0.75
Lapa Ninja (Post),Miew,https://www.lapa.ninja/post/miew/,https://cdn.lapa.ninja/assets/images/1x/miew-thumb.webp,"[""#000000""]","{""#000000"": 0.956}",#000000,dark neutral,"large typography, sidebar, pricing cards, top navigation, rounded buttons, form","minimal, cool, professional",0.75
Lapa Ninja (Post),How Many Plants,https://www.lapa.ninja/post/howmanyplants/,https://cdn.lapa.ninja/assets/images/1x/howmanyplants-thumb.webp,"[""#fbf9f1"", ""#b9b056""]","{""#fbf9f1"": 0.6916, ""#b9b056"": 0.1377}",#fbf9f1,light neutral,"large typography, grid layout, two-column layout, sidebar, top navigation, illustration","playful, creative, modern",0.75
Lapa Ninja (Post),Instinct Origine,https://www.lapa.ninja/post/instinct-paris/,https://cdn.lapa.ninja/assets/images/1x/instinct-paris-thumb.webp,"[""#eeeced"", ""#020201""]","{""#eeeced"": 0.4745, ""#020201"": 0.1963}",#eeeced,light neutral,"grid layout, sidebar, large typography, feature list, two-column layout, hero image","modern, retro, artistic",0.74
Lapa Ninja (Post),McLane Teitel,https://www.lapa.ninja/post/mclane/,https://cdn.lapa.ninja/assets/images/1x/mclane-thumb.webp,"[""#f3e8e7""]","{""#f3e8e7"": 0.9349}",#f3e8e7,light neutral,"large typography, grid layout, feature list, pricing cards, two-column layout, rounded buttons","modern, minimal, futuristic",0.75
Lapa Ninja (Post),Pluto,https://www.lapa.ninja/post/pluto/,https://cdn.lapa.ninja/assets/images/1x/pluto-thumb.webp,"[""#171718"", ""#3c295e""]","{""#171718"": 0.7085, ""#3c295e"": 0.1156}",#171718,dark gray,"large typography, grid layout, data table, pricing cards, top navigation, form","futuristic, modern, minimal",0.75
Lapa Ninja (Post),Gucci Osteria,https://www.lapa.ninja/post/gucciosteria/,https://cdn.lapa.ninja/assets/images/1x/gucciosteria-thumb.webp,"[""#ec9dad"", ""#1e1a19""]","{""#ec9dad"": 0.8625, ""#1e1a19"": 0.0607}",#ec9dad,bright red,"grid layout, sidebar, large typography, two-column layout, rounded buttons, video background","modern, luxury, cool",0.75
Lapa Ninja (Post),Flowmingo,https://www.lapa.ninja/post/flowmingo/,https://cdn.lapa.ninja/assets/images/1x/flowmingo-thumb.webp,"[""#f8f9f9"", ""#151515""]","{""#f8f9f9"": 0.7283, ""#151515"": 0.1328}",#f8f9f9,light neutral,"split screen, search bar, sidebar, rounded buttons, grid layout, feature list","professional, modern, bold",0.75
Lapa Ninja (Post),Anti,https://www.lapa.ninja/post/anti-waste/,https://cdn.lapa.ninja/assets/images/1x/anti-waste-thumb.webp,"[""#131314"", ""#272628""]","{""#131314"": 0.8052, ""#272628"": 0.133}",#131314,dark neutral,"large typography, rounded buttons, grid layout, feature list, video background, sidebar","minimal, futuristic, modern",0.75
Lapa Ninja (Post),Hello Astro,https://www.lapa.ninja/post/helloastro/,https://cdn.lapa.ninja/assets/images/1x/helloastro-thumb.webp,"[""#eefdfa"", ""#d5dbfb""]","{""#eefdfa"": 0.7797, ""#d5dbfb"": 0.0969}",#eefdfa,light neutral,"large typography, sidebar, pricing cards, rounded buttons, avatar, video background","creative, modern, futuristic",0.75
Lapa Ninja (Post),Norimasa Inoue,https://www.lapa.ninja/post/nori-inoue/,https://cdn.lapa.ninja/assets/images/1x/nori-inoue-thumb.webp,"[""#101010"", ""#91847b""]","{""#101010"": 0.9105, ""#91847b"": 0.0527}",#101010,dark neutral,"large typography, sidebar, feature list, form, avatar, split screen","minimal, cool, futuristic",0.75
Lapa Ninja (Post),Airbnb,https://www.lapa.ninja/post/airbnb-3/,https://cdn.lapa.ninja/assets/images/1x/airbnb-08-06-2021-thumb.webp,"[""#121e2a"", ""#fdfefa""]","{""#121e2a"": 0.2217, ""#fdfefa"": 0.3549}",#121e2a,dark bright blue,"pricing cards, video background, grid layout, sidebar, feature list, avatar","modern, futuristic, professional",0.61
Lapa Ninja (Post),GEN Z 💧,https://www.lapa.ninja/post/drinkgenz/,https://cdn.lapa.ninja/assets/images/1x/drinkgenz-thumb.webp,"[""#a9c5f9"", ""#4c51f8""]","{""#a9c5f9"": 0.4327, ""#4c51f8"": 0.3328}",#a9c5f9,bright blue,"video background, split screen, sidebar, pricing cards, top navigation, icon list","retro, cool, bold",0.72
Lapa Ninja (Post),Cards Against Humanity,https://www.lapa.ninja/post/cardsagainsthumanity/,https://cdn.lapa.ninja/assets/images/1x/cardsagainsthumanity-thumb.webp,"[""#010101"", ""#ffffff""]","{""#010101"": 0.3178, ""#ffffff"": 0.6549}",#010101,dark neutral,"card list, pricing cards, sidebar, feature list, carousel, form","cool, creative, professional",0.66
Lapa Ninja (Post),Playdate,https://www.lapa.ninja/post/play-date-2/,https://cdn.lapa.ninja/assets/images/1x/play-date-08-06-2021-thumb.webp,"[""#7b7e87"", ""#f8c23f""]","{""#7b7e87"": 0.7089, ""#f8c23f"": 0.1114}",#7b7e87,muted gray,"sidebar, pricing cards, cta button, rounded buttons, feature list, video background","retro, friendly, cool",0.75
Lapa Ninja (Post),Miti Navi,https://www.lapa.ninja/post/miti-navi/,https://cdn.lapa.ninja/assets/images/1x/miti-navi-thumb.webp,"[""#e7dfcd"", ""#43656d""]","{""#e7dfcd"": 0.5956, ""#43656d"": 0.1453}",#e7dfcd,light bright orange,"top navigation, sidebar, large typography, footer, chart, video background","calm, artistic, minimal",0.75
Lapa Ninja (Post),A Human Future,https://www.lapa.ninja/post/ahumanfuture/,https://cdn.lapa.ninja/assets/images/1x/ahumanfuture-thumb.webp,"[""#fefefe"", ""#0e2012""]","{""#fefefe"": 0.6952, ""#0e2012"": 0.1316}",#fefefe,light neutral,"avatar, split screen, sidebar, footer, hero image, centered hero","futuristic, modern, professional",0.75
Lapa Ninja (Post),Jacob Leech,https://www.lapa.ninja/post/jacobleech/,https://cdn.lapa.ninja/assets/images/1x/jacobleech-thumb.webp,"[""#f5e4b9""]","{""#f5e4b9"": 0.9232}",#f5e4b9,bright orange,"large typography, grid layout, two-column layout, sidebar, pricing cards, top navigation","professional, modern, creative",0.75
Lapa Ninja (Post),Vita Architecture,https://www.lapa.ninja/post/vitaarchitecture/,https://cdn.lapa.ninja/assets/images/1x/vitaarchitecture-thumb.webp,"[""#f8f8f8"", ""#dd9c8f""]","{""#f8f8f8"": 0.6937, ""#dd9c8f"": 0.17}",#f8f8f8,light neutral,"large typography, sidebar, rounded buttons, feature list, video background, pricing cards","futuristic, artistic, modern",0.75
Lapa Ninja (Post),Hagi's Barber Shop,https://www.lapa.ninja/post/hagisbarbershop/,https://cdn.lapa.ninja/assets/images/1x/hagisbarbershop-thumb.webp,"[""#f5f5f0"", ""#161615""]","{""#f5f5f0"": 0.5386, ""#161615"": 0.3366}",#f5f5f0,light neutral,"large typography, rounded buttons, icon list, top navigation, split screen, grid layout","modern, professional, minimal",0.75
Lapa Ninja (Post),GRETA,https://www.lapa.ninja/post/gretamusic/,https://cdn.lapa.ninja/assets/images/1x/gretamusic-thumb.webp,"[""#2b272d"", ""#654367""]","{""#2b272d"": 0.409, ""#654367"": 0.2411}",#2b272d,dark gray,"video background, split screen, sidebar, feature list, icon list, search bar","futuristic, retro, artistic",0.7
Lapa Ninja (Post),Mary & Maurizio,https://www.lapa.ninja/post/quattrostudio/,https://cdn.lapa.ninja/assets/images/1x/quattrostudio-01-thumb.webp,"[""#f1ece1"", ""#222019""]","{""#f1ece1"": 0.6971, ""#222019"": 0.1499}",#f1ece1,light bright orange,"video background, sidebar, large typography, grid layout, feature list, pricing cards","minimal, professional, retro",0.75
Lapa Ninja (Post),SUPERCONTINENT,https://www.lapa.ninja/post/supercontinent/,https://cdn.lapa.ninja/assets/images/1x/supercontinent-thumb.webp,"[""#0e0e0f"", ""#2e2a2c""]","{""#0e0e0f"": 0.7335, ""#2e2a2c"": 0.089}",#0e0e0f,dark neutral,"video background, sidebar, split screen, card list, icon list, feature list","artistic, modern, creative",0.75
Lapa Ninja (Post),Liveblocks,https://www.lapa.ninja/post/liveblocks/,https://cdn.lapa.ninja/assets/images/1x/liveblocks-thumb.webp,"[""#070707""]","{""#070707"": 0.9663}",#070707,dark neutral,"grid layout, video background, rounded buttons, search bar, pricing cards, data table","modern, futuristic, minimal",0.75
Lapa Ninja (Post),Avalanche,https://www.lapa.ninja/post/avax-network/,https://cdn.lapa.ninja/assets/images/1x/avax-network-thumb.webp,"[""#6019fc"", ""#fefdfe""]","{""#6019fc"": 0.5215, ""#fefdfe"": 0.3321}",#6019fc,bright blue,"grid layout, large typography, pricing cards, rounded buttons, feature list, footer","minimal, futuristic, friendly",0.75
Lapa Ninja (Post),Lemon Squeezy,https://www.lapa.ninja/post/lemonsqueezy/,https://cdn.lapa.ninja/assets/images/1x/lemonsqueezy-thumb.webp,"[""#fdf9fc"", ""#b5a2d6""]","{""#fdf9fc"": 0.6548, ""#b5a2d6"": 0.1567}",#fdf9fc,light neutral,"grid layout, rounded buttons, sidebar, pricing cards, search bar, video background","modern, minimal, futuristic",0.75
Lapa Ninja (Post),No-Code Conference 2021,https://www.lapa.ninja/post/nocodeconf/,https://cdn.lapa.ninja/assets/images/1x/nocodeconf-thumb.webp,"[""#110b77"", ""#29329c""]","{""#110b77"": 0.6248, ""#29329c"": 0.1865}",#110b77,bright blue,"rounded buttons, icon list, large typography, sidebar, video background, data table","cool, modern, retro",0.75
Lapa Ninja (Post),Google Bug Hunters,https://www.lapa.ninja/post/bughunters/,https://cdn.lapa.ninja/assets/images/1x/bughunters-thumb.webp,"[""#1e2022""]","{""#1e2022"": 0.9661}",#1e2022,dark gray,"rounded buttons, large typography, search bar, grid layout, top navigation, icon list","minimal, modern, futuristic",0.75
Lapa Ninja (Post),Robotos,https://www.lapa.ninja/post/robotos/,https://cdn.lapa.ninja/assets/images/1x/robotos-thumb.webp,"[""#e61220"", ""#eff6f8""]","{""#e61220"": 0.3011, ""#eff6f8"": 0.2102}",#e61220,bright red,"sidebar, card list, video background, hero image, two-column layout, grid layout","retro, futuristic, artistic",0.65
